Name,Age,GPA,Credits Completed,Year,Pathway
Mack Brown,16,2.85,17,Victory Lap,Business
Stephanie Brown,15,2.08,17,Junior,Early Childhood Education
Catherine Robinson,15,0.84,1,Sophomore,Early College
Markus Johnson,14,3.16,46,Freshmen,Early College
Stephanie Smith,17,0.58,33,Freshmen,Bio Med
Rachel Davis,17,0.81,1,Senior,Early Childhood Education
Christina Davis,16,0.97,25,Victory Lap,Bio Med
Matthew Johnson,18,2.33,42,Junior,Bio Med
Mack Smith,15,2.89,26,Victory Lap,Early Childhood Education
Dave Davis,17,1.76,27,Junior,Culinary
Mack Davis,16,3.68,47,Junior,Computer Science
Christina Lewis,14,2.11,47,Senior,Marketing
Christina Jones,18,2.9,56,Senior,Business
Rachel Patel,16,0.96,28,Junior,Criminal Justice
Dave Brown,18,1.74,40,Junior,Engineering
Rachel Jordan,16,3.69,55,Freshmen,Early College
Josh Anderson,19,2.88,53,Sophomore,Engineering
Marge Garcia,16,2.92,46,Victory Lap,Early Childhood Education
Joey Lewis,18,0.86,46,Senior,Culinary
Dave Garcia,17,2.34,22,Senior,Engineering
Stephanie Garcia,15,2.42,27,Senior,Early College
Daniel Garcia,15,2.55,45,Victory Lap,Criminal Justice
Josh Johnson,17,3.88,2,Junior,Bio Med
Dave Johnson,17,2.11,42,Victory Lap,Culinary
Noah Robinson,19,3.67,22,Freshmen,Early Childhood Education
Joey Bradberry,19,0.7,57,Senior,Computer Science
Stephanie Miller,15,2.91,32,Sophomore,Bio Med
Markus Miller,17,3.75,56,Victory Lap,Engineering
Patrick Anderson,16,3.68,25,Senior,Computer Science
Noah Lewis,18,1.49,40,Sophomore,Bio Med
Markus Rulli,19,2.36,17,Victory Lap,Early College
Rachel Jordan,15,2.29,42,Senior,Early Childhood Education
Emma Brown,19,3.86,23,Freshmen,Business
Emma Miller,14,1.73,24,Senior,Marketing
Dave Brown,17,3.36,28,Junior,Computer Science
Aiden Garcia,15,1.49,17,Freshmen,Bio Med
Jordan Bradberry,18,1.08,1,Junior,Engineering
Marge Brown,17,3.49,54,Junior,Bio Med
Daniel Davis,16,1.72,52,Freshmen,Criminal Justice
Jordan Robinson,14,2.28,7,Victory Lap,Business
Stephanie Anderson,14,2.5,17,Victory Lap,Marketing
Jordan Brown,18,0.93,9,Senior,Criminal Justice
Joey Robinson,18,2.47,22,Senior,Early College
Josh Johnson,14,3.2,14,Freshmen,Computer Science
Jill Johnson,16,2.1,52,Freshmen,Engineering
Dave Anderson,17,1.57,41,Junior,Criminal Justice
Emma Robinson,15,1.86,3,Freshmen,Business
Markus Garcia,14,3.28,37,Freshmen,Bio Med
Ben Rulli,17,4.19,12,Senior,Business
Emma Miller,19,2.95,6,Junior,Business
Daniel Johnson,15,0.78,0,Freshmen,Culinary
Matthew Johnson,17,3.15,19,Freshmen,Engineering
Noah Rulli,14,3.78,56,Victory Lap,Business
Jordan Lewis,16,3.52,27,Sophomore,Marketing
Rachel Rulli,19,4.17,57,Sophomore,Criminal Justice
Ben Smith,18,3.34,46,Junior,Early College
Rachel Bradberry,18,2.59,59,Sophomore,Early College
Marge Brown,17,1.69,18,Junior,Business
Daniel Anderson,14,2.61,24,Victory Lap,Early Childhood Education
Jordan Jordan,15,1.35,16,Junior,Engineering
Jane Johnson,15,3.7,53,Senior,Engineering
Jordan Rulli,17,2.73,19,Victory Lap,Computer Science
Rachel Jones,15,3.16,27,Sophomore,Early Childhood Education
Jill Robinson,19,1.58,42,Freshmen,Marketing
Stephanie Patel,15,0.76,17,Senior,Early Childhood Education
Marge Davis,19,1.78,48,Victory Lap,Early Childhood Education
Lisa Jones,19,1.41,42,Sophomore,Bio Med
Christina Miller,14,0.73,6,Senior,Marketing
Jill Smith,16,4.22,25,Junior,Bio Med
Josh Bradberry,17,3.96,14,Victory Lap,Computer Science
Joey Jones,16,2.31,25,Victory Lap,Business
Markus Miller,18,0.69,29,Sophomore,Early College
Emma Patel,18,3.5,7,Victory Lap,Criminal Justice
Noah Patel,19,3.74,57,Senior,Culinary
Ben Savoie,15,3.82,20,Victory Lap,Early College
Daniel Robinson,19,3.78,17,Senior,Business
Dave Brown,17,0.39,31,Sophomore,Culinary
Joey Patel,14,3.05,39,Senior,Early Childhood Education
Jill Smith,18,2.82,35,Junior,Marketing
Marge Patel,15,1.42,24,Sophomore,Business
Patrick Bradberry,19,3.08,40,Freshmen,Criminal Justice
Stephanie Davis,16,0.43,57,Freshmen,Computer Science
Matthew Smith,18,0.32,60,Victory Lap,Computer Science
Jane Savoie,15,0.75,48,Victory Lap,Early Childhood Education
Ben Savoie,14,0.97,12,Freshmen,Marketing
Christina Bradberry,16,4.01,9,Freshmen,Early Childhood Education
Joey Anderson,16,3.27,48,Victory Lap,Engineering
Matthew Johnson,17,3.49,52,Victory Lap,Early College
Joey Smith,17,2.95,12,Senior,Culinary
Marge Smith,18,0.51,0,Freshmen,Marketing
Josh Brown,17,0.57,14,Senior,Marketing
Daniel Bradberry,17,4.26,35,Sophomore,Criminal Justice
Patrick Anderson,18,1.43,42,Sophomore,Business
Jill Robinson,15,1.66,52,Freshmen,Computer Science
Markus Miller,19,0.99,14,Sophomore,Engineering
Matthew Jones,15,3.89,26,Sophomore,Computer Science
Matthew Davis,14,1.58,52,Senior,Culinary
Rachel Smith,16,0.49,22,Senior,Business
Catherine Jones,19,2.88,20,Victory Lap,Engineering
Markus Brown,14,3.16,36,Senior,Computer Science
Mack Anderson,14,1.53,60,Junior,Business
Stephanie Garcia,15,1.63,6,Junior,Bio Med
Mack Bradberry,16,4.22,54,Victory Lap,Criminal Justice
Aiden Savoie,16,3.4,35,Freshmen,Engineering
Aiden Rulli,16,0.79,6,Junior,Early College
Catherine Miller,18,0.94,17,Freshmen,Early Childhood Education
Josh Patel,15,3.83,24,Senior,Criminal Justice
Patrick Savoie,15,4.18,28,Victory Lap,Computer Science
Noah Brown,17,4.02,42,Senior,Culinary
Emma Jones,16,0.48,53,Victory Lap,Marketing
Marge Robinson,18,3.86,12,Victory Lap,Engineering
Dave Anderson,16,2.76,20,Victory Lap,Early Childhood Education
Emma Smith,15,1.5,35,Junior,Criminal Justice
Patrick Johnson,16,0.88,51,Victory Lap,Criminal Justice
Aiden Rulli,18,3.63,49,Victory Lap,Business
Emma Miller,16,4.27,30,Senior,Engineering
Ben Robinson,14,3.47,34,Freshmen,Engineering
Emma Miller,19,1.77,22,Senior,Culinary
Stephanie Patel,14,0.67,1,Senior,Business
Patrick Jones,19,0.97,60,Sophomore,Criminal Justice
Jane Johnson,18,3.57,22,Sophomore,Business
Aiden Savoie,15,1.41,31,Senior,Computer Science
Jane Patel,16,4.1,53,Senior,Computer Science
Jill Anderson,18,3.06,9,Freshmen,Culinary
Markus Davis,17,0.86,16,Junior,Early Childhood Education
Jill Bradberry,15,4.21,2,Freshmen,Bio Med
Jordan Johnson,18,0.91,55,Victory Lap,Early Childhood Education
Stephanie Davis,17,1.97,8,Senior,Culinary
Patrick Davis,15,3.66,0,Freshmen,Marketing
Mack Brown,18,4.26,46,Junior,Early College
Emma Jones,15,1.46,16,Victory Lap,Computer Science
Mack Garcia,16,2.09,5,Sophomore,Engineering
Jordan Savoie,18,3.63,21,Junior,Bio Med
Joey Davis,15,3.22,4,Sophomore,Early College
Ben Savoie,18,3.57,54,Victory Lap,Engineering
Josh Patel,15,0.43,12,Sophomore,Computer Science
Jordan Smith,19,2.08,43,Victory Lap,Engineering
Markus Johnson,18,2.17,2,Sophomore,Bio Med
Christina Jordan,19,1.46,3,Victory Lap,Bio Med
Dave Robinson,14,3.76,54,Freshmen,Early College
Patrick Robinson,17,2.89,55,Junior,Culinary
Dave Garcia,18,1.99,41,Senior,Marketing
Noah Robinson,15,3.78,52,Victory Lap,Early College
Markus Smith,18,4.1,41,Freshmen,Marketing
Jane Bradberry,18,2.91,29,Junior,Marketing
Emma Smith,16,0.4,43,Senior,Business
Daniel Smith,18,2.61,56,Junior,Business
Jane Jones,19,1.8,31,Junior,Bio Med
Dave Smith,17,3.48,17,Freshmen,Criminal Justice
Matthew Patel,17,2.92,53,Sophomore,Marketing
Joey Jordan,14,1.51,45,Junior,Culinary
Markus Anderson,14,0.44,31,Senior,Early College
Noah Anderson,16,0.51,14,Sophomore,Early College
Stephanie Jones,15,0.88,16,Victory Lap,Computer Science
Markus Davis,15,0.35,16,Freshmen,Bio Med
Daniel Smith,15,3.3,11,Senior,Business
Patrick Smith,18,1.89,5,Senior,Early Childhood Education
Jill Johnson,19,1.21,1,Freshmen,Bio Med
Jane Jordan,14,2.52,37,Freshmen,Bio Med
Ben Jordan,16,4.09,18,Freshmen,Culinary
Josh Jones,16,0.96,58,Senior,Business
Christina Brown,19,2.41,33,Freshmen,Marketing
Ben Savoie,15,3.58,32,Freshmen,Early College
Patrick Miller,18,2.43,53,Victory Lap,Early Childhood Education
Noah Jordan,15,1.01,41,Junior,Business
Emma Anderson,14,0.32,30,Victory Lap,Computer Science
Josh Smith,17,1.37,3,Freshmen,Criminal Justice
Stephanie Lewis,18,2.98,13,Sophomore,Bio Med
Patrick Johnson,15,1.13,21,Junior,Early Childhood Education
Stephanie Patel,15,0.69,57,Victory Lap,Business
Aiden Patel,16,1.42,9,Junior,Business
Catherine Robinson,18,1.66,59,Freshmen,Culinary
Jane Davis,14,4.11,58,Senior,Culinary
Rachel Savoie,16,2.99,9,Sophomore,Engineering
Markus Patel,16,3.72,40,Senior,Early Childhood Education
Christina Garcia,19,0.34,36,Victory Lap,Business
Lisa Jordan,14,1.64,13,Freshmen,Early College
Mack Miller,15,2.74,26,Junior,Computer Science
Catherine Davis,18,1.99,4,Victory Lap,Early College
Josh Jones,18,0.68,11,Victory Lap,Engineering
Jordan Davis,17,0.41,15,Senior,Engineering
Catherine Brown,19,2.14,60,Victory Lap,Engineering
Markus Robinson,14,3.73,11,Freshmen,Bio Med
Marge Miller,14,4.14,14,Senior,Criminal Justice
Dave Johnson,17,2.53,59,Freshmen,Engineering
Stephanie Anderson,18,0.86,20,Victory Lap,Culinary
Stephanie Jordan,19,3.88,30,Freshmen,Criminal Justice
Rachel Jones,16,3.86,55,Freshmen,Business
Joey Lewis,16,0.64,20,Senior,Engineering
Emma Miller,14,2.99,51,Sophomore,Culinary
Noah Patel,17,2.14,39,Senior,Engineering
Rachel Lewis,16,3.64,52,Sophomore,Criminal Justice
Josh Rulli,16,1.62,4,Victory Lap,Criminal Justice
Jordan Davis,14,1.38,44,Sophomore,Engineering
Emma Johnson,15,2.72,28,Senior,Early College
Lisa Rulli,18,1.18,40,Junior,Criminal Justice
Jordan Davis,14,0.55,35,Sophomore,Engineering
Rachel Brown,16,2.68,1,Sophomore,Culinary
Jane Jones,14,4.15,0,Victory Lap,Culinary
Catherine Lewis,19,1.46,43,Sophomore,Criminal Justice
Dave Johnson,18,0.5,8,Freshmen,Early College
Markus Jordan,17,1.63,7,Senior,Culinary
Josh Robinson,17,1.13,49,Junior,Criminal Justice
Emma Jones,14,0.51,58,Sophomore,Bio Med
Ben Bradberry,17,2.35,58,Freshmen,Early Childhood Education
Noah Garcia,16,3.34,21,Freshmen,Business
Marge Lewis,19,2.68,28,Junior,Marketing
Ben Brown,17,1.98,20,Victory Lap,Early Childhood Education
Marge Robinson,17,1.13,14,Sophomore,Bio Med
Jill Miller,17,1.63,29,Freshmen,Business
Rachel Smith,15,2.8,52,Victory Lap,Early Childhood Education
Christina Rulli,14,1.89,26,Freshmen,Early Childhood Education
Lisa Patel,19,0.97,37,Freshmen,Early College
Noah Rulli,17,4.15,40,Freshmen,Marketing
Catherine Lewis,17,1.48,48,Sophomore,Criminal Justice
Jane Savoie,16,3.93,13,Freshmen,Engineering
Josh Patel,14,1.42,8,Sophomore,Engineering
Jill Miller,17,0.9,42,Sophomore,Early Childhood Education
Christina Bradberry,16,0.66,3,Sophomore,Early Childhood Education
Ben Anderson,15,3.84,9,Junior,Engineering
Mack Savoie,16,2.18,46,Sophomore,Early Childhood Education
Ben Lewis,19,1.58,38,Senior,Marketing
Josh Bradberry,15,0.91,7,Freshmen,Criminal Justice
Dave Savoie,17,2.43,42,Sophomore,Early Childhood Education
Josh Lewis,19,0.87,28,Senior,Marketing
Dave Patel,14,2.46,56,Victory Lap,Criminal Justice
Dave Davis,19,4.19,33,Sophomore,Business
Ben Lewis,15,2.8,17,Sophomore,Business
Dave Garcia,15,2.71,6,Senior,Bio Med
Markus Jones,18,0.7,24,Victory Lap,Business
Aiden Patel,16,3.05,22,Junior,Early College
Joey Rulli,16,1.68,56,Sophomore,Early Childhood Education
Joey Davis,18,2.65,2,Freshmen,Culinary
Patrick Jones,18,2.63,2,Victory Lap,Bio Med
Rachel Lewis,18,2.77,46,Senior,Bio Med
Stephanie Smith,17,0.35,23,Sophomore,Criminal Justice
Mack Lewis,15,2.92,49,Victory Lap,Engineering
Jane Bradberry,16,0.86,26,Senior,Early College
Ben Johnson,18,1.84,18,Freshmen,Computer Science
Ben Johnson,17,3.91,27,Junior,Criminal Justice
Catherine Rulli,14,1.1,10,Junior,Early Childhood Education
Jordan Anderson,15,1.89,40,Freshmen,Early College
Aiden Rulli,18,4.2,33,Freshmen,Culinary
Emma Jones,15,0.58,44,Senior,Culinary
Markus Rulli,14,2.44,23,Freshmen,Business
Ben Jones,14,2.1,17,Victory Lap,Business
Jill Lewis,14,1.4,60,Senior,Culinary
Catherine Johnson,17,3.97,13,Junior,Computer Science
Jordan Bradberry,14,2.07,35,Senior,Culinary
Jill Miller,15,1.01,15,Victory Lap,Computer Science
Marge Davis,19,1.24,43,Victory Lap,Engineering
Dave Jordan,14,2.86,32,Junior,Engineering
Matthew Miller,16,3.61,18,Junior,Bio Med
Dave Patel,18,2.52,34,Sophomore,Bio Med
Emma Lewis,14,3.17,45,Freshmen,Culinary
Rachel Robinson,14,2.56,24,Freshmen,Culinary
Markus Jones,18,2.61,54,Freshmen,Business
Dave Jordan,18,2.39,4,Victory Lap,Early Childhood Education
Christina Jones,15,1.44,43,Senior,Criminal Justice
Rachel Patel,14,2.92,10,Junior,Marketing
Jordan Bradberry,14,2.2,14,Freshmen,Early Childhood Education
Noah Savoie,14,2.57,53,Sophomore,Early Childhood Education
Dave Miller,17,0.35,37,Freshmen,Marketing
Joey Robinson,18,3.29,38,Victory Lap,Culinary
Mack Anderson,16,2.22,38,Junior,Business
Emma Brown,14,3.51,33,Victory Lap,Marketing
Rachel Bradberry,14,0.92,34,Freshmen,Engineering
Josh Garcia,16,0.78,9,Victory Lap,Early Childhood Education
Jane Miller,16,4.26,58,Junior,Early College
Joey Johnson,18,2.25,27,Sophomore,Engineering
Aiden Garcia,14,3.15,13,Junior,Marketing
Stephanie Brown,19,2.23,4,Junior,Engineering
Jordan Brown,19,0.48,53,Senior,Business
Joey Garcia,17,3.97,1,Sophomore,Computer Science
Emma Davis,15,2.64,48,Freshmen,Bio Med
Patrick Garcia,19,3.25,7,Victory Lap,Early Childhood Education
Patrick Smith,17,1.39,33,Freshmen,Bio Med
Jane Brown,19,4.15,51,Senior,Early College
Christina Johnson,15,1.11,3,Junior,Engineering
Daniel Robinson,17,2.95,11,Freshmen,Early Childhood Education
Christina Rulli,19,2.87,26,Sophomore,Computer Science
Ben Jones,17,2.55,33,Junior,Criminal Justice
Stephanie Miller,16,1.83,58,Freshmen,Computer Science
Jill Johnson,15,3.24,2,Sophomore,Bio Med
Matthew Brown,18,1.85,60,Sophomore,Bio Med
Lisa Smith,16,0.92,32,Junior,Computer Science
Jill Patel,16,3.4,26,Senior,Marketing
Ben Brown,15,0.41,53,Victory Lap,Bio Med
Dave Lewis,14,0.89,46,Junior,Business
Jill Patel,19,1.54,31,Sophomore,Culinary
Jane Lewis,18,3.22,57,Freshmen,Bio Med
Mack Brown,17,3.33,53,Senior,Marketing
Daniel Jones,16,1.45,10,Freshmen,Marketing
Markus Jones,19,1.88,41,Sophomore,Bio Med
Mack Savoie,16,4.24,46,Victory Lap,Culinary
Matthew Davis,18,3.86,35,Freshmen,Bio Med
Christina Rulli,16,1.86,58,Junior,Early College
Daniel Anderson,14,3.88,41,Senior,Engineering
Emma Jordan,15,3.07,50,Junior,Culinary
Emma Garcia,18,0.75,6,Victory Lap,Bio Med
Marge Miller,15,0.63,13,Junior,Culinary
Markus Miller,16,2.52,7,Freshmen,Computer Science
Josh Robinson,16,1.83,17,Freshmen,Early College
Dave Garcia,19,4.12,2,Sophomore,Early Childhood Education
Lisa Garcia,16,1.43,13,Victory Lap,Early Childhood Education
Stephanie Robinson,18,1.88,38,Sophomore,Engineering
Dave Garcia,17,4.14,43,Sophomore,Culinary
Rachel Savoie,17,1.76,18,Junior,Bio Med
Jill Lewis,16,4.2,27,Freshmen,Marketing
Emma Rulli,14,3.54,32,Victory Lap,Bio Med
Jill Lewis,19,0.59,6,Senior,Bio Med
Rachel Garcia,18,1.36,22,Freshmen,Early Childhood Education
Marge Patel,18,3.26,47,Senior,Computer Science
Joey Jordan,16,3.78,46,Sophomore,Early College
Joey Jones,14,2.22,45,Junior,Business
Jane Smith,19,2.04,38,Senior,Early College
Jordan Savoie,19,0.75,13,Junior,Culinary
Jane Bradberry,16,3.48,17,Freshmen,Business
Daniel Savoie,19,1.06,40,Junior,Early Childhood Education
Daniel Jordan,14,3.46,4,Victory Lap,Computer Science
Ben Brown,14,2.75,3,Freshmen,Marketing
Mack Miller,17,3.75,50,Victory Lap,Computer Science
Aiden Lewis,18,2.58,29,Senior,Early Childhood Education
Emma Smith,14,0.41,36,Senior,Computer Science
Noah Smith,14,3.55,11,Victory Lap,Culinary
Mack Davis,14,3.06,39,Junior,Bio Med
Aiden Bradberry,16,3.59,11,Victory Lap,Culinary
Marge Robinson,14,3.35,51,Sophomore,Marketing
Emma Jones,17,0.73,22,Victory Lap,Business
Ben Lewis,19,1.43,22,Freshmen,Early College
Lisa Patel,18,1.08,32,Junior,Early Childhood Education
Markus Jones,16,3.25,18,Freshmen,Culinary
Mack Jones,19,2.0,33,Senior,Engineering
Stephanie Robinson,17,0.46,12,Junior,Early College
Mack Smith,17,2.75,4,Junior,Engineering
Joey Lewis,15,2.8,32,Senior,Early College
Noah Robinson,16,1.99,23,Senior,Bio Med
Josh Bradberry,18,2.76,55,Freshmen,Culinary
Jill Bradberry,19,1.56,1,Junior,Criminal Justice
Aiden Miller,19,3.88,46,Junior,Computer Science
Emma Savoie,16,1.87,40,Sophomore,Criminal Justice
Dave Brown,18,2.56,49,Victory Lap,Marketing
Jordan Bradberry,15,4.26,16,Senior,Marketing
Emma Garcia,15,2.62,56,Junior,Culinary
Noah Robinson,19,1.66,40,Freshmen,Culinary
Lisa Rulli,19,0.71,35,Freshmen,Criminal Justice
Daniel Lewis,16,2.51,42,Senior,Criminal Justice
Marge Anderson,17,3.22,52,Sophomore,Early Childhood Education
Daniel Anderson,16,0.62,7,Sophomore,Early Childhood Education
Marge Jordan,18,0.31,29,Senior,Culinary
Matthew Patel,18,1.91,37,Sophomore,Computer Science
Jane Bradberry,14,1.09,54,Sophomore,Culinary
Jordan Miller,16,0.79,31,Freshmen,Engineering
Marge Savoie,14,0.73,26,Senior,Culinary
Christina Patel,15,3.09,14,Junior,Computer Science
Aiden Rulli,16,0.34,30,Victory Lap,Bio Med
Jill Robinson,16,3.29,48,Senior,Culinary
Catherine Bradberry,15,1.18,32,Junior,Bio Med
Marge Jones,17,3.85,24,Sophomore,Early Childhood Education
Jordan Brown,17,3.06,44,Freshmen,Criminal Justice
Lisa Jordan,16,1.1,20,Sophomore,Criminal Justice
Ben Davis,15,1.63,56,Victory Lap,Criminal Justice
Catherine Davis,15,0.92,38,Sophomore,Business
Stephanie Smith,17,3.03,56,Freshmen,Bio Med
Emma Rulli,19,1.63,52,Freshmen,Early Childhood Education
Jill Smith,14,3.96,53,Victory Lap,Criminal Justice
Lisa Anderson,19,3.62,1,Victory Lap,Computer Science
Markus Jones,16,0.31,59,Junior,Culinary
Christina Lewis,19,1.55,41,Victory Lap,Early Childhood Education
Aiden Rulli,14,3.66,10,Freshmen,Marketing
Aiden Anderson,15,4.13,47,Senior,Bio Med
Mack Jordan,15,4.08,8,Junior,Bio Med
Catherine Davis,18,1.94,41,Junior,Early College
Lisa Brown,15,2.32,5,Freshmen,Bio Med
Mack Bradberry,15,1.1,2,Sophomore,Business
Matthew Anderson,16,2.04,3,Freshmen,Business
Jill Robinson,18,3.59,15,Sophomore,Engineering
Matthew Lewis,18,0.88,52,Sophomore,Early Childhood Education
Stephanie Robinson,15,0.42,18,Junior,Early College
Josh Anderson,19,2.21,23,Victory Lap,Marketing
Jill Garcia,17,0.78,12,Sophomore,Early College
Dave Smith,17,1.04,2,Junior,Business
Catherine Brown,19,2.73,28,Sophomore,Criminal Justice
Jordan Rulli,15,2.41,41,Freshmen,Criminal Justice
Jane Garcia,15,1.18,44,Junior,Computer Science
Aiden Smith,19,1.08,7,Sophomore,Early College
Stephanie Anderson,17,2.89,27,Freshmen,Marketing
Joey Lewis,16,3.03,35,Senior,Early Childhood Education
Joey Miller,17,0.95,55,Junior,Business
Josh Savoie,17,2.9,56,Senior,Marketing
Markus Bradberry,14,2.77,23,Freshmen,Engineering
Joey Lewis,14,3.96,19,Sophomore,Early College
Stephanie Smith,19,3.7,3,Sophomore,Engineering
Jane Anderson,17,0.83,9,Junior,Early Childhood Education
Jordan Savoie,17,1.94,6,Freshmen,Computer Science
Joey Savoie,16,0.57,52,Victory Lap,Business
Rachel Anderson,19,2.87,20,Senior,Early Childhood Education
Jane Lewis,14,3.82,9,Victory Lap,Early College
Jordan Smith,14,3.19,15,Victory Lap,Computer Science
Emma Rulli,16,0.79,16,Junior,Business
Aiden Savoie,19,3.85,34,Victory Lap,Early Childhood Education
Stephanie Robinson,18,3.9,34,Freshmen,Computer Science
Christina Jordan,17,1.15,27,Victory Lap,Engineering
Jordan Anderson,15,2.91,26,Victory Lap,Engineering
Jordan Patel,16,1.45,18,Freshmen,Computer Science
Christina Patel,16,2.81,30,Victory Lap,Bio Med
Jill Smith,16,1.3,46,Sophomore,Criminal Justice
Markus Garcia,14,2.57,52,Victory Lap,Marketing
Matthew Robinson,16,4.05,31,Junior,Criminal Justice
Rachel Lewis,14,2.1,5,Senior,Engineering
Daniel Johnson,15,3.27,42,Freshmen,Early Childhood Education
Christina Rulli,15,0.77,49,Victory Lap,Culinary
Emma Garcia,19,1.86,59,Victory Lap,Early College
Patrick Brown,14,3.46,19,Victory Lap,Criminal Justice
Dave Miller,19,0.87,45,Victory Lap,Criminal Justice
Josh Davis,15,0.85,33,Freshmen,Computer Science
Emma Johnson,14,3.8,29,Junior,Culinary
Catherine Jones,18,4.01,59,Senior,Culinary
Noah Bradberry,17,2.7,37,Victory Lap,Computer Science
Jane Anderson,14,3.75,2,Sophomore,Engineering
Catherine Jordan,19,2.69,13,Freshmen,Early College
Noah Robinson,19,0.3,33,Freshmen,Engineering
Emma Lewis,15,0.55,43,Senior,Business
Daniel Anderson,16,1.76,53,Freshmen,Early College
Daniel Anderson,19,2.18,23,Sophomore,Criminal Justice
Ben Patel,15,3.29,26,Freshmen,Marketing
Christina Jones,14,1.43,60,Junior,Computer Science
Jane Savoie,17,2.02,34,Sophomore,Early College
Mack Lewis,16,0.4,53,Junior,Criminal Justice
Rachel Garcia,16,1.07,47,Junior,Culinary
Jordan Patel,14,1.78,52,Freshmen,Early Childhood Education
Jane Johnson,19,2.76,3,Sophomore,Early College
Aiden Jones,18,3.45,50,Sophomore,Early College
Noah Johnson,18,1.52,19,Junior,Early College
Aiden Lewis,17,4.16,10,Sophomore,Early College
Patrick Rulli,17,1.45,41,Victory Lap,Bio Med
Josh Patel,19,0.68,4,Junior,Computer Science
Markus Smith,17,3.82,34,Junior,Marketing
Marge Robinson,19,2.88,22,Sophomore,Early Childhood Education
Noah Rulli,17,1.03,10,Senior,Marketing
Dave Miller,14,3.72,22,Junior,Business
Patrick Garcia,17,0.71,47,Victory Lap,Engineering
Noah Jordan,18,3.68,39,Freshmen,Marketing
Ben Brown,15,3.78,12,Freshmen,Culinary
Markus Brown,14,1.33,59,Junior,Early Childhood Education
Ben Miller,14,1.9,26,Junior,Criminal Justice
Stephanie Bradberry,14,0.91,17,Sophomore,Business
Jordan Johnson,17,3.42,48,Junior,Engineering
Mack Bradberry,14,1.76,15,Sophomore,Bio Med
